Time,M_C,ExtFrag,IntFrag
1,0.19,620.78,0.00
2,0.33,620.74,0.00
3,0.47,620.66,0.00
4,0.62,620.53,0.00
5,0.78,620.43,0.00
6,0.92,620.32,0.00
7,1.06,620.21,0.00
8,1.19,619.55,0.00
9,1.32,618.84,0.00
10,1.47,617.99,0.00
11,1.63,617.09,0.00
12,1.77,616.30,0.00
13,1.89,615.68,0.00
14,2.02,614.97,0.00
15,2.14,614.32,0.00
16,2.27,613.60,0.00
17,2.38,613.05,0.00
18,2.50,612.30,0.00
19,2.62,611.76,0.00
20,2.76,610.99,0.00
21,2.88,610.42,0.00
22,2.99,609.72,0.00
23,3.12,608.98,0.00
24,3.24,608.46,0.00
25,3.37,607.69,0.00
26,3.49,607.06,0.00
27,3.59,606.47,0.00
28,3.70,605.92,0.00
29,3.81,605.33,0.00
30,3.92,604.70,0.00
31,4.04,603.96,0.00
32,4.15,603.44,0.00
33,4.26,602.85,0.00
34,4.37,602.23,0.00
35,4.49,601.56,0.00
36,4.59,600.98,0.00
37,4.72,600.20,0.00
38,4.84,599.58,0.00
39,4.95,599.00,0.00
40,5.05,598.45,0.00
41,5.16,597.89,0.00
42,5.28,597.23,0.00
43,5.39,596.62,0.00
44,5.50,596.02,0.00
45,5.60,595.45,0.00
46,5.71,594.91,0.00
47,5.80,594.28,0.00
48,5.91,593.80,0.00
49,6.01,593.16,0.00
50,6.12,592.55,0.00
51,6.21,592.15,0.00
52,6.31,591.55,0.00
53,6.41,591.02,0.00
54,6.51,590.49,0.00
55,6.61,589.94,0.01
56,6.71,589.29,0.01
57,6.81,588.80,0.01
58,6.90,588.33,0.01
59,6.99,587.75,0.01
60,7.08,587.23,0.01
61,7.17,586.66,0.01
62,7.26,586.17,0.01
63,7.35,585.73,0.01
64,7.44,585.08,0.01
65,7.54,584.66,0.01
66,7.63,584.10,0.01
67,7.72,583.63,0.01
68,7.81,583.06,0.01
69,7.90,582.64,0.01
70,7.97,582.22,0.01
71,8.06,581.72,0.01
72,8.14,581.27,0.01
73,8.23,580.62,0.01
74,8.31,580.20,0.01
75,8.41,579.67,0.01
76,8.50,579.20,0.01
77,8.58,578.71,0.01
78,8.66,578.38,0.01
79,8.74,577.73,0.01
80,8.82,577.41,0.01
81,8.92,576.77,0.01
82,9.00,576.45,0.01
83,9.08,576.01,0.01
84,9.16,575.49,0.01
85,9.24,575.10,0.01
86,9.32,574.42,0.01
87,9.41,574.08,0.01
88,9.49,573.62,0.01
89,9.57,573.28,0.01
90,9.65,572.87,0.01
91,9.72,572.41,0.01
92,9.80,571.88,0.01
93,9.88,571.50,0.01
94,9.96,570.98,0.01
95,10.04,570.63,0.01
96,10.11,570.16,0.01
97,10.20,569.70,0.01
98,10.28,569.17,0.01
99,10.36,568.70,0.01
100,10.44,568.27,0.01
101,10.51,567.87,0.01
102,10.59,567.41,0.01
103,10.67,566.95,0.01
104,10.74,566.58,0.01
105,10.81,566.17,0.01
106,10.89,565.76,0.01
107,10.97,565.35,0.01
108,11.04,564.89,0.01
109,11.12,564.45,0.01
110,11.20,564.05,0.01
111,11.27,563.69,0.01
112,11.34,563.20,0.01
113,11.41,562.75,0.01
114,11.48,562.40,0.01
115,11.56,561.92,0.01
116,11.63,561.51,0.01
117,11.70,561.13,0.01
118,11.77,560.73,0.01
119,11.84,560.34,0.01
120,11.91,559.98,0.01
121,11.98,559.59,0.01
122,12.05,559.20,0.01
123,12.11,558.77,0.01
124,12.18,558.40,0.01
125,12.25,558.02,0.01
126,12.32,557.62,0.01
127,12.38,557.25,0.01
128,12.45,556.87,0.01
129,12.51,556.48,0.01
130,12.58,556.09,0.01
131,12.64,555.73,0.01
132,12.71,555.38,0.01
133,12.77,555.04,0.01
134,12.84,554.70,0.01
135,12.90,554.30,0.01
136,12.96,553.96,0.01
137,13.02,553.63,0.01
138,13.08,553.30,0.01
139,13.13,552.95,0.01
140,13.20,552.66,0.01
141,13.26,552.28,0.01
142,13.31,551.95,0.01
143,13.37,551.62,0.01
144,13.44,551.30,0.01
145,13.50,550.90,0.01
146,13.56,550.53,0.01
147,13.61,550.23,0.01
148,13.67,549.95,0.01
149,13.73,549.61,0.01
150,13.79,549.27,0.01
151,13.84,548.94,0.01
152,13.90,548.65,0.01
153,13.95,548.35,0.01
154,14.01,547.96,0.01
155,14.06,547.66,0.01
156,14.11,547.38,0.01
157,14.16,547.12,0.01
158,14.22,546.85,0.01
159,14.27,546.56,0.01
160,14.32,546.23,0.01
161,14.38,545.95,0.01
162,14.43,545.66,0.01
163,14.49,545.30,0.01
164,14.53,544.98,0.01
165,14.58,544.70,0.01
166,14.63,544.42,0.01
167,14.68,544.17,0.01
168,14.73,543.91,0.01
169,14.78,543.60,0.01
170,14.82,543.35,0.01
171,14.88,543.09,0.01
172,14.93,542.84,0.01
173,14.97,542.55,0.01
174,15.03,542.20,0.01
175,15.07,541.97,0.01
176,15.12,541.73,0.01
177,15.17,541.44,0.01
178,15.21,541.21,0.01
179,15.26,540.98,0.01
180,15.31,540.72,0.01
181,15.35,540.45,0.01
182,15.40,540.18,0.01
183,15.45,539.91,0.01
184,15.50,539.62,0.01
185,15.54,539.36,0.01
186,15.59,539.12,0.01
187,15.63,538.87,0.01
188,15.68,538.60,0.01
189,15.73,538.31,0.01
190,15.77,538.05,0.01
191,15.81,537.82,0.01
192,15.85,537.59,0.01
193,15.89,537.35,0.01
194,15.94,537.13,0.01
195,15.98,536.85,0.01
196,16.03,536.57,0.01
197,16.08,536.32,0.01
198,16.12,536.11,0.01
199,16.16,535.85,0.01
200,16.20,535.58,0.01
201,16.25,535.37,0.01
202,16.29,535.12,0.01
203,16.32,534.88,0.01
204,16.37,534.66,0.01
205,16.40,534.45,0.01
206,16.44,534.26,0.01
207,16.48,534.02,0.01
208,16.52,533.77,0.01
209,16.57,533.58,0.01
210,16.61,533.32,0.01
211,16.65,533.09,0.01
212,16.69,532.85,0.01
213,16.73,532.61,0.01
214,16.77,532.38,0.01
215,16.81,532.15,0.01
216,16.85,531.95,0.01
217,16.88,531.72,0.01
218,16.92,531.51,0.01
219,16.96,531.27,0.01
220,16.99,531.09,0.01
221,17.03,530.88,0.01
222,17.07,530.67,0.01
223,17.11,530.47,0.01
224,17.15,530.25,0.01
225,17.18,530.02,0.01
226,17.22,529.84,0.01
227,17.26,529.62,0.01
228,17.30,529.39,0.01
229,17.34,529.16,0.01
230,17.38,528.93,0.01
231,17.42,528.71,0.01
232,17.45,528.50,0.01
233,17.49,528.30,0.01
234,17.53,528.09,0.01
235,17.56,527.91,0.01
236,17.60,527.70,0.01
237,17.64,527.48,0.01
238,17.68,527.23,0.01
239,17.72,527.01,0.01
240,17.76,526.80,0.01
241,17.79,526.62,0.01
242,17.83,526.38,0.01
243,17.86,526.15,0.01
244,17.90,525.98,0.01
245,17.93,525.79,0.01
246,17.97,525.58,0.01
247,18.01,525.38,0.01
248,18.04,525.18,0.01
249,18.07,525.02,0.01
250,18.11,524.85,0.01
251,18.15,524.59,0.01
252,18.18,524.39,0.01
253,18.22,524.23,0.01
254,18.25,524.02,0.01
