Time,M_C,ExtFrag,IntFrag
1,8.01,7.66,8.00
7,8.03,7.55,7.99
8,8.03,7.55,7.99
9,8.07,7.41,7.95
10,8.07,7.40,7.90
11,8.07,7.40,7.84
12,8.07,7.40,7.78
13,8.07,7.40,7.72
14,8.07,7.39,7.66
15,8.07,7.39,7.61
16,8.07,7.39,7.55
17,8.07,7.39,7.50
18,8.07,7.39,7.45
19,8.07,7.39,7.39
20,8.07,7.39,7.33
21,8.07,7.39,7.27
22,8.07,7.38,7.22
23,8.07,7.38,7.16
24,8.07,7.38,7.11
25,8.07,7.38,7.05
26,8.07,7.38,6.99
27,8.07,7.38,6.94
28,8.07,7.38,6.88
29,8.07,7.38,6.81
30,8.07,7.38,6.76
31,8.07,7.38,6.70
32,8.07,7.38,6.65
33,8.07,7.38,6.59
34,8.07,7.38,6.53
35,8.07,7.38,6.48
36,8.07,7.38,6.42
37,8.07,7.38,6.36
38,8.07,7.38,6.30
39,8.07,7.37,6.24
40,8.07,7.37,6.18
41,8.07,7.37,6.13
42,8.07,7.37,6.07
43,8.08,7.35,6.02
44,8.08,7.35,5.96
45,8.08,7.35,5.90
46,8.08,7.35,5.84
47,8.08,7.35,5.79
48,8.08,7.35,5.73
49,8.08,7.35,5.68
50,8.08,7.35,5.63
51,8.08,7.35,5.57
52,8.08,7.35,5.51
53,8.08,7.35,5.45
54,8.08,7.35,5.39
55,8.08,7.35,5.33
56,8.08,7.35,5.28
57,8.08,7.35,5.22
58,8.08,7.35,5.16
59,8.08,7.35,5.09
60,8.08,7.35,5.03
61,8.08,7.35,4.98
62,8.08,7.35,4.88
63,8.08,7.35,4.83
64,8.08,7.35,4.77
65,8.08,7.35,4.71
66,8.08,7.35,4.66
67,8.08,7.35,4.61
68,8.08,7.35,4.55
69,8.08,7.35,4.50
70,8.08,7.35,4.44
71,8.08,7.35,4.38
72,8.08,7.35,4.32
73,8.08,7.35,4.26
74,8.08,7.35,4.20
75,8.08,7.35,4.15
76,8.08,7.35,4.09
77,8.08,7.35,4.04
78,8.08,7.35,3.98
79,8.08,7.35,3.92
80,8.08,7.34,3.87
81,8.08,7.34,3.81
82,8.08,7.34,3.76
83,8.09,7.34,3.70
84,8.09,7.34,3.65
85,8.09,7.34,3.59
86,8.09,7.34,3.53
87,8.09,7.34,3.47
88,8.09,7.34,3.39
89,8.09,7.34,3.32
90,8.09,7.34,3.26
91,8.09,7.34,3.19
92,8.09,7.34,3.14
93,8.09,7.34,3.07
94,8.09,7.34,3.00
95,8.09,7.34,2.93
96,8.09,7.34,2.87
97,8.09,7.34,2.79
98,8.09,7.34,2.73
99,8.09,7.34,2.67
100,8.09,7.34,2.59
101,8.09,7.34,2.51
102,8.09,7.34,2.44
103,8.09,7.34,2.38
104,8.09,7.34,2.32
105,8.09,7.34,2.24
106,8.09,7.34,2.17
107,8.09,7.34,2.11
108,8.09,7.34,2.04
109,8.09,7.34,1.97
110,8.09,7.34,1.91
111,8.09,7.34,1.84
112,8.09,7.34,1.78
113,8.09,7.34,1.70
114,8.09,7.34,1.64
115,8.09,7.34,1.58
116,8.09,7.34,1.49
117,8.09,7.34,1.42
118,8.09,7.34,1.35
119,8.09,7.34,1.27
120,8.09,7.34,1.21
121,8.09,7.34,1.15
122,8.09,7.34,1.09
123,8.09,7.34,1.01
124,8.09,7.34,0.94
125,8.10,7.31,0.86
126,8.10,7.31,0.78
127,8.10,7.31,0.71
128,8.10,7.31,0.64
129,8.10,7.31,0.57
130,8.10,7.30,0.49
131,8.10,7.30,0.43
132,8.10,7.30,0.36
133,8.10,7.30,0.29
134,8.10,7.30,0.23
135,8.10,7.30,0.15
136,8.10,7.30,0.10
137,8.10,7.30,0.04
138,16.10,7.30,8.00
145,16.10,7.30,8.00
146,16.10,7.30,7.98
147,16.10,7.30,7.92
148,16.10,7.30,7.85
149,16.10,7.30,7.78
150,16.10,7.30,7.72
151,16.10,7.30,7.63
152,16.10,7.30,7.56
153,16.10,7.30,7.49
154,16.10,7.30,7.41
155,16.10,7.30,7.35
